a1,a2,a3,a4,a5,a6,a7,n1,n2,t_half_Lead,v_max_Lead,t_half_Lagg,v_max_Lagg,LeadRecruitError,LaggRecruitError,CytoError,LeadRecoveryError,LaggRecoveryError,mmh
0.6275478631,0.5350887036,0.8755243382,44274.33084,1136911.912,0.0196667798,0.02129891138,1.073736815,1.088486856,13.13901233,1.278014532,14.56632814,1.242218043,0.06605296443,0.1373727313,0.2083134025,1.88584949,1.444332093,2
0.5521515656,0.5095696447,0.7879702285,8.372766518,1.241607729,0.03647475271,0.04123125906,1.109073384,1.043365755,15.77985256,1.344578213,14.1368918,1.171768478,0.1869801198,0.1839967305,0.1820009826,1.376576611,2.249701423,2
0.396654442,0.3871024564,4.248416542,0.6538708731,0.2161865772,0.081213921,0.09442707448,1.185856794,1.623651315,22.17683825,1.457265393,24.17690014,1.545577766,0.1185559727,0.2807505834,0.1676565075,1.367442809,2.431442571,2
0.4629601912,0.8553981111,2.826794966,0.7898564165,0.4128970733,0.002131653024,6.50E-05,1.144339235,1.28400985,16.99536016,1.274926325,8.92486607,1.192739967,0.09204428389,0.1621844934,0.2660222106,1.381840809,2.058960458,2
0.6158791937,0.6207540286,0.8062854991,27153861042,872673946953,0.007775165747,0.006679850304,1.080490178,1.009966628,13.52955189,1.284335749,11.61960261,1.148459685,0.1190102142,0.1297288297,0.1457782493,1.741868267,1.33271681,2
0.6110419654,0.5434221271,0.7110948838,5.152967231,7606017728145,0.02532815017,0.02774107814,1.078850282,1.007186198,13.35460418,1.258816249,13.5574326,1.185130177,0.1223788376,0.1261250876,0.120558548,1.539237774,1.701079937,2
0.6498353746,0.6196357564,0.8149239966,691717883642,43032655691,0.003122070205,0.001213683386,1.065135887,1.015311163,12.41925751,1.237547966,11.7135871,1.152937188,0.1560065387,0.1181592416,0.1955687997,1.784633747,1.310984655,2
0.6620068718,0.6724902969,0.9710946399,95014.75737,9.942601758,0.03696776006,0.04262466607,1.054624914,1.042769166,11.99637303,1.218310745,11.07215082,1.162873159,0.1159141487,0.08786667557,0.248115375,1.81213503,1.08252751,2
0.417298392,0.625649435,0.8447664597,0.6894894594,4.396479255,0.006890933039,0.005341458751,1.173081253,1.016589871,20.16484976,1.372949118,11.4532298,1.148938184,0.09428709658,0.1823004933,0.1391355659,1.441318924,1.288003163,2
0.6814563456,0.8963174112,1.798019511,3.642846597,7.40E-01,0.009100440492,0.00848964949,1.039956748,1.135634503,11.24908163,1.190295623,7.938334497,1.102349061,0.1543684128,0.1723246742,0.2297778493,1.937329554,1.943529412,2
0.5468912483,0.316503759,249.3332747,217561145046602,0.1112970602,0.0350610612,0.04028781023,1.117142286,2.881636862,14.1159061,1.212779073,15.2964861,1.3130306,0.1941913329,0.3225893162,0.267164834,1.337799186,1.178035335,2
0.6483835996,0.5326279532,3.215738782,7.30E+19,0.2576527524,0.03075034547,0.03446974036,1.064565852,1.447564405,12.33876831,1.234255199,14.98661437,1.295687903,0.09491624212,0.1218581854,0.1444514786,1.794104926,1.050833751,2
0.5096340635,0.5984076783,0.7865892467,0.7787315604,42278205.46,0.002731701674,0.0009553607435,1.112856597,1.013277152,15.45513645,1.264405231,11.79321705,1.120521473,0.1061027807,0.2280110647,0.1516743832,1.240355067,1.73716896,2
0.7518620886,0.9596106875,1.194522491,17.22041958,63.82735306,0.003076935459,0.0005881030493,1.012725109,0.9965776857,10.08469417,1.16988997,7.240776007,1.083049357,0.1705207559,0.2250204917,0.2712598698,2.35265717,2.210367619,2
0.6291454012,0.5623630966,1.611178375,4.039630373,0.4965107619,0.06618457803,0.07698541205,1.067710839,1.237871017,13.07503039,1.268310043,14.27346793,1.265803848,0.07643703397,0.1424167267,0.1363772873,1.800994327,1.060297257,2
0.5155789979,0.6558799575,0.9762342705,1.34E+00,29.46354661,0.08635618803,0.1017712003,1.11779645,1.05402424,16.63338158,1.345430557,12.09587581,1.229608646,0.1049671167,0.1923700982,0.2282958066,1.15580492,0.9286824091,2
0.5488357344,0.5458277984,1.898895073,0.7430501235,0.3601352571,0.009109612155,0.007949168171,1.088603549,1.28608335,13.63372652,1.202211501,13.73420624,1.211719526,0.1984994631,0.05548249494,0.2117956781,1.357220864,1.438176409,2
0.605841359,0.6939521876,0.8667601113,2.85E+00,2.73E+04,0.00386473074,0.001800693157,1.076973638,0.994967121,13.45332691,1.273133667,10.06439922,1.111999757,0.121267643,0.1889804121,0.135496935,1.656152697,1.372163817,2
0.4554587316,0.6589143781,12.87116324,7.98E-01,1.69E-01,0.0251261346,2.80E-02,1.148341009,1.787271337,17.32283687,1.274285842,10.77820746,1.214343932,0.06439177044,0.1741340523,0.2779395178,1.448322719,1.270228483,2
0.4503789774,0.6316696992,0.7989165536,0.8251455176,3.28E+01,0.05189835044,0.06032514242,1.150593355,0.9958733994,18.96732662,1.372047267,11.39866991,1.134689263,0.105451201,0.1674967637,0.2204565359,1.180648853,1.41870152,2
0.4144945401,0.5840948467,0.9129719597,0.4582072172,1.80E+01,0.03235619579,0.03611800946,1.155464343,1.071133883,18.73827707,1.290769791,13.25010839,1.219690122,0.1715927802,0.1509616001,0.1494471143,1.72130023,1.129907334,2
0.6008743014,0.5497945758,0.7188901731,2.97E+00,8.35E+09,0.03068150835,0.03398774741,1.080739859,1.009705386,13.91652693,1.300466984,13.29141531,1.165563441,0.1253763531,0.1485423771,0.1314834952,1.73458729,1.833766083,2
0.493945369,0.6123144646,0.867225662,1.046940917,634.267159,0.09392906545,0.1111029459,1.127391046,1.037776374,17.48117855,1.362697229,12.56153875,1.194979097,0.1112161411,0.1314556556,0.2216974811,1.108393785,1.13406693,2
0.5211846731,0.6383543636,0.9744726555,230648738915020,6.042500325,0.036646609,0.04169372128,1.130464359,1.063711326,16.63200226,1.340844178,12.04415348,1.206464463,0.2412780871,0.07247976854,0.1693873064,1.134269724,0.9603323622,2
0.4313703138,0.6475248149,0.8886312061,1.12619769,2.32E+17,0.05979976923,0.06884752477,1.170031832,1.028799864,21.35678861,1.492985155,11.65546824,1.184306613,0.2690870414,0.08363618436,0.1282838558,1.128691103,1.024679896,2
0.6045080243,0.6232084457,0.8713734938,27.79239111,135034908.5,0.02658435584,0.02975677432,1.084553226,1.035023321,13.59856438,1.266004249,11.91750081,1.172304273,0.1443784101,0.09245184545,0.1314916332,1.498419639,1.164774189,2
0.7448175059,0.4944735165,0.6066119544,524.0780148,554121.8272,0.008585615088,0.007548049382,1.018855046,0.9787531335,10.09207831,1.157506916,14.51902197,1.169079693,0.1852886486,0.1968358773,0.2077255214,2.224966822,2.52135221,2
0.4937877468,0.1548566554,1213.697063,1.658307678,0.114895605,0.1230034785,0.1455747568,1.134461512,3.599179801,16.27223043,1.273453253,15.39486406,1.315539497,0.1806913688,0.3320867736,0.2969279719,1.285926045,1.434278995,2
0.7713407582,0.6354408734,0.9129583467,123266929885685,30578444521462,0.005969083568,4.32E-03,1.005846667,1.044280183,9.669217262,1.158659378,11.69330835,1.169698569,0.2495804111,0.09862468647,0.1644261682,2.49115347,1.137356265,2
0.7070808821,0.5440522596,0.6978659045,233.643302,26.31996564,0.07992457866,0.09439764375,1.032304878,0.9956140573,11.45061861,1.225056733,13.7124167,1.184379114,0.08866338892,0.1056364329,0.3273302171,2.201727934,1.790997178,2
0.5869611447,0.6246661183,0.929528808,1.73E+29,1.05E+01,0.00648992377,0.005368491208,1.094784885,1.054675603,13.98356335,1.275671617,12.05579873,1.201171967,0.1325853523,0.1698580424,0.2157789533,1.430333702,0.9822142771,2
0.639980465,0.5098905902,0.5945664488,4.971749809,183.4249238,0.01519191947,0.0155499016,1.063558302,0.9639604336,12.64729523,1.248376732,13.80973087,1.137518654,0.07988776153,0.1740989589,0.1511782305,1.794391163,2.611884674,2
0.7473319737,0.5821385983,0.7489159366,2.68E+25,5.92E+25,0.002691357788,0.0006707058346,1.017394355,1.003008378,10.0879996,1.16525371,12.25708983,1.137421147,0.170506894,0.1414778895,0.1851155808,2.306800577,1.716503585,2
0.5968393009,0.6529254663,0.9334404404,3.16E+29,2.22E+22,0.002394749455,8.07E-06,1.089673799,1.04435352,14.07233457,1.309507212,11.48176704,1.192976215,0.1174303866,0.1694363083,0.233019772,1.768786324,0.9994801577,2
0.5401896661,0.6055742945,0.8152767328,22082169788057,6.58E+32,0.04330162045,4.96E-02,1.119387153,1.020857929,16.00483207,1.327872812,12.38215504,1.186366805,0.2390824868,0.08682894812,0.1288802444,1.186185509,1.164846531,2
0.3789793314,0.6982580081,1.142055482,0.5319294817,1.53E+22,0.04775026254,0.05490672092,1.191190336,1.092882343,22.44833984,1.422603475,11.33582469,1.209502713,0.070473153,0.1858125802,0.132352297,1.808015862,1.036533265,2
0.7130076502,0.7714442622,0.9549316685,6.92E+76,1.25E+80,0.004947073293,0.003104413099,1.033098905,0.99450713,11.05594272,1.206887423,9.10217555,1.102217481,0.08924813362,0.1942030445,0.1870682046,2.20362832,1.46376844,2
0.4607499482,0.7328953982,1.016819847,0.6189475419,3.417081679,0.004245917344,0.001435755568,1.136893838,1.027693424,17.44112746,1.318197126,9.743403777,1.132878747,0.1944700349,0.2185444049,0.2060518566,1.228123195,1.278469895,2
0.7001186571,0.8298016803,1.215985269,16.464034,73879251242997,0.01851556935,0.01969097805,1.036792538,1.054981395,11.02071169,1.189975237,9.193169431,1.169626815,0.1474744012,0.1682150508,0.1824728681,2.059906837,1.69499727,2
0.7086043114,0.6290648948,0.7218253402,742132850783658,1.13E+20,0.01862763554,0.01906869149,1.034250694,0.9617951051,11.44228339,1.238917793,11.13142175,1.114676376,0.1867372843,0.1958072851,0.2110581682,2.395475821,1.563725165,2
0.6698016014,0.9284841684,1.302480855,33.77054707,337666760918,0.04186775871,0.04787927251,1.052314858,1.042761117,12.09485237,1.238546136,8.121131175,1.136320659,0.08948091055,0.1376466844,0.1620336432,1.988040833,2.059717294,2
0.7796038901,0.4628465467,0.7275699729,139.540691,12.23660401,0.02163699557,0.02327145582,1.005672664,1.06833213,9.542685499,1.144133625,16.97202918,1.267418039,0.2471165586,0.1694884986,0.1550372434,2.413535679,2.404034398,2
0.5881430721,0.5957167116,1.576346051,362833760,0.4678604528,0.04423781726,0.05109085056,1.092751981,1.208417475,14.30474869,1.295803752,12.544592,1.183946533,0.1595169221,0.1515884702,0.1407369174,1.488149071,1.263102203,2
0.7762480749,0.5056798488,1.411530938,179823.9184,0.4485053447,0.002732881787,5.36E-05,1.004793747,1.219615135,9.528016409,1.150086684,14.68750626,1.213933252,0.2472790243,0.1119546292,0.1989936415,2.487703454,1.916856635,2
0.557709349,0.6231573697,0.7174476801,0.8441130293,25.33214233,0.007006355111,0.005335224607,1.084283844,0.9631187428,13.93249408,1.244823805,11.01626221,1.089752895,0.2451152431,0.2482596109,0.2468899093,1.292261714,1.820611573,2
0.6004546353,0.6775001847,0.8928258649,2.38E+23,1.22E+15,0.1133870326,0.1343564038,1.084827097,1.012526873,14.44451548,1.318492301,11.38980635,1.191843119,0.1993047466,0.1011118235,0.2305441184,1.682626929,0.9979542049,2
0.6514176615,0.486932094,0.9277108475,1.125058213,1.037091047,0.01795643158,0.01830271501,1.043586949,1.118926961,11.45494095,1.17740411,15.75307381,1.228665506,0.2464533568,0.1294476868,0.2529519204,1.729414066,2.291643892,2
0.7347332501,0.4840011532,0.5804335119,45762824.1,9199409.521,0.0133444224,0.0128734482,1.026420524,0.9738837765,10.55174437,1.18251599,14.98583771,1.179610592,0.1747757257,0.1285160628,0.2961725237,2.227366709,2.625693466,2
0.4786784368,0.547026442,0.5702748942,0.4508727159,8.274840682,0.2266567085,0.2733629253,1.103898301,0.9124359962,16.77956652,1.28755286,13.67392214,1.177354525,0.2053348503,0.1795431497,0.6226989248,1.290238425,1.870502772,3
0.4713177168,0.5777948654,1.332875654,5.34889447,0.536846825,0.001916537788,1.96E-05,1.156350284,1.160517338,17.9551487,1.330116561,12.08348066,1.147209629,0.2395789252,0.3244521607,0.3049297135,1.230944548,1.53043926,3
0.3581697834,0.4630592264,1.027760086,0.3059201812,0.4566040715,0.02050645381,0.02145071449,1.175491376,1.145425761,20.53010498,1.240288338,15.48364478,1.143780598,0.2426135129,0.324431795,0.4531598457,3.040127092,3.460696339,3
0.4855931674,0.4649475503,0.6602358396,0.4471252194,2.384583278,0.03377026547,0.03825209556,1.102319685,1.015148876,14.81875189,1.159920106,15.83673277,1.198807607,0.2839025669,0.2809070066,0.3933706547,1.743286352,2.802303518,3
0.4364366122,0.5966907224,1.844726112,0.6132708613,0.2789787241,0.006094285484,0.003373189814,1.156087759,1.224068104,19.82686233,1.420539573,11.04958018,1.055890548,0.1954682743,0.3272145579,0.5570945193,1.097096361,2.349255298,3
0.3266032328,0.4180120734,0.8941988588,0.3352847163,1.022787624,0.008018704452,0.008061695758,1.216607939,1.155845059,23.61924847,1.301606373,18.21822508,1.23593138,0.2194749289,0.2299167084,0.1503505219,3.602952049,3.543451918,3
0.5688186234,0.769819947,0.9131661528,0.5447806988,1.314688309,0.007770790639,0.006177672327,1.073643095,0.9573812421,13.06732615,1.160874451,8.768074869,1.061580911,0.3232601956,0.2964512145,0.5853964968,1.501333999,1.707164969,3
0.7057909944,0.7718272091,0.9554973036,0.8201492447,0.9206888488,0.02492121968,0.02613186713,1.007708255,0.9589679489,10.34276611,1.135704359,8.781065425,1.062240458,0.2798941063,0.318749697,0.6660380109,1.924287825,1.703408609,3
0.4705756779,0.715505736,0.7726445773,0.5890070784,2.101048381,0.02543488839,0.02736527925,1.130683056,0.9243234242,17.29594674,1.298735674,9.342901828,1.060876018,0.1217622024,0.3393727024,0.4320840516,1.299421975,1.766728491,3
0.4970269238,0.7945263831,1.299029662,0.4118461045,0.5424015566,0.02661686741,0.0284493542,1.103458024,1.039086885,15.16588341,1.186482404,8.443725263,1.058007709,0.3327725295,0.3462575755,0.6601778113,1.625919423,1.764384033,3
0.6354283267,0.4877998077,0.5548199512,1.214047119,1.987037409,0.009961975902,0.01067075435,1.043613902,0.9301713366,11.44251899,1.143271892,13.54312664,1.060567857,0.2638240767,0.3351542128,0.6484697618,1.611512073,3.722726174,3
0.3834923575,0.3767474365,0.8872383493,0.6251343384,0.5358915711,0.01297547276,0.01234003938,1.200330325,1.160552879,21.67452216,1.348416757,20.03412392,1.28941002,0.322705351,0.2914291179,0.329829842,2.258409577,3.717716632,3
0.5822630897,0.4840488497,0.6213056661,0.9918723173,0.6162571684,0.03115546569,0.03339616845,1.083724086,0.9545450945,14.00649755,1.259903977,13.94577405,1.087023825,0.200264794,0.2979941373,0.6505563072,1.330409818,3.515805438,3
0.3254396975,0.5193935466,0.7167996824,0.3635223083,1.346123148,0.001909946804,0.0008104242688,1.208558583,0.9989091795,23.6627499,1.323671975,12.62696427,1.058477166,0.1798253195,0.3217656226,0.6595832315,3.349494328,3.230927379,3
0.3633882581,0.4766354564,1.124201942,0.4276361195,0.4316319316,0.02938129141,0.03340092713,1.198176181,1.161030649,22.34165944,1.339853542,14.8148446,1.133765133,0.2034975758,0.2998372974,0.2149379841,2.600352423,3.255266391,3
0.4957338605,0.6264466339,1.517366659,0.3863102863,0.3920357524,0.01117182397,0.01065185819,1.094763981,1.155392894,14.33536292,1.125562094,10.72016207,1.078255871,0.3372089169,0.3162845268,0.4828344091,1.892497202,1.864156445,3
0.5227614259,0.4240893895,1.330811104,0.4994025491,0.3647260489,0.02136243771,0.02254255123,1.098371689,1.245928994,14.02229819,1.159182572,17.79281679,1.24687502,0.3314003605,0.06230137142,0.4448054846,1.619975331,3.164543027,3
0.4401953258,0.579360757,1.130431119,0.3662608625,0.4247348024,0.008199744669,0.007179058061,1.131374381,1.093888831,16.78383072,1.192023596,11.62168599,1.067550757,0.2450019434,0.3272819545,0.4712091021,2.004098008,2.46465384,3
0.3189728269,0.4185497287,1.175045823,0.310777743,0.4494513422,0.01529583053,0.01470637868,1.208846507,1.21962808,23.54945106,1.30860303,18.13392601,1.254161387,0.2610676129,0.08347250463,0.2834860446,3.489634655,3.23943613,3
0.366068089,0.5605539245,0.5978478276,0.2978508971,2.722881249,0.004838227826,0.003000692222,1.161799717,0.9229679376,19.52824514,1.194182424,11.94292341,1.062888629,0.2863112289,0.3185723481,0.4291883152,3.202065792,2.738816768,3
0.3501395795,0.4561519391,0.776324162,0.4015863259,0.8163971084,0.07958889997,0.09325135515,1.208494706,1.069814722,23.59247855,1.352577091,16.27762328,1.19273243,0.3095081315,0.1712101716,0.3449095676,2.956755157,3.142192008,3
0.3614502855,0.4382376237,3.23882185,0.427626286,0.2039765573,0.03387222163,0.03850083699,1.19171825,1.475955158,22.45497576,1.363590419,15.31710253,1.104613602,0.1201377501,0.2216533141,0.3421140719,2.404619798,3.987761903,3
0.5215694984,0.3779511825,0.6087956194,0.4370009088,0.5535618428,0.01574319852,0.01548365809,1.080634715,1.016081942,13.64934243,1.138379513,18.2320185,1.140398641,0.2970570123,0.247697542,0.4788571642,1.699806773,4.921686623,3
0.5017257635,0.3795111452,0.7533052811,0.7181635978,0.326644424,0.02306277264,0.02345568437,1.116514251,1.062941737,16.81479561,1.355463931,17.47605185,1.081078462,0.2345476388,0.3176449975,0.4985236114,1.173978798,5.424031944,3
0.5919567928,0.3673128471,0.4405848191,0.7352550607,0.7515185861,0.01888808502,0.01905752267,1.065631579,0.9258523427,12.86775381,1.197981057,18.52963769,1.118685255,0.1595428716,0.245527058,0.4871990029,1.400239211,5.370487392,3
0.4000827295,0.60558436,1.286410734,0.5586111935,0.8257011884,0.01527943353,0.0155227239,1.175822527,1.155067529,20.66108361,1.387257507,12.48326457,1.200857832,0.1715497829,0.06867493682,0.1601655253,1.484667581,1.048733378,3
0.5183880168,0.5333669924,0.7836581309,0.8752105576,1.008482706,0.06014867269,0.06946286004,1.105698501,1.017457717,16.14385449,1.332607374,13.22496473,1.134423611,0.2783897742,0.2142301054,0.3324535864,1.181927756,2.305681595,3
0.4318801979,0.5933135785,0.7995734987,0.3714922946,1.514886972,0.004102400963,0.00211307067,1.1228749,0.9954464597,16.33776827,1.159390236,11.44628894,1.086744325,0.3342957849,0.2298170483,0.4547709154,2.179456956,2.060566326,3
0.6494709442,0.5777904435,0.817842413,2.461974736,0.8258028845,0.03710832617,0.0420352414,1.052137091,0.9996066385,12.41454096,1.238390231,11.75480407,1.085378499,0.09563436398,0.2864687094,0.3392632872,1.796769247,2.240053452,3
0.3812156725,0.4264110192,1.061172879,0.384224077,0.3659696034,0.01384552443,0.01349778493,1.168055233,1.151915007,19.99632356,1.280550013,15.81378007,1.108554311,0.2150299564,0.2389129598,0.3545605534,2.322856975,4.187486684,3
0.4362143344,0.3583657433,0.9812210482,0.4110892516,0.4354741436,0.02000601882,0.02028352917,1.138499099,1.213098382,17.36286823,1.254339086,21.2535171,1.248791804,0.2070798401,0.3164724885,0.6072789164,1.603408595,4.828840263,3
0.4446330587,0.3000354385,1.010086958,0.3567725112,0.2154337559,0.02964335997,0.03181664184,1.118186564,1.192076987,16.46521927,1.194100547,22.13099261,1.086993724,0.2678825462,0.3252495165,0.6427372202,1.871000034,7.287795718,3
0.3004634602,0.3589221717,0.7654385369,0.2773144293,0.495536393,0.01232318324,0.01297153876,1.214714521,1.110142232,24.18903352,1.241989525,19.30602852,1.157948815,0.2408341486,0.1810331094,0.4542625225,4.560725967,5.176518939,3
0.4624397122,0.6421743604,0.9316963695,0.669309436,1.755781279,0.03598356536,0.03846108622,1.1389295,1.0342133,18.27653159,1.381995666,11.43718834,1.171885071,0.2629522055,0.3191896035,0.3560587445,1.093881805,1.073681357,3
0.3815847137,0.5021033847,0.8558353263,0.3156847926,0.6127473979,0.01251000402,0.01173282275,1.166995225,1.060618084,19.53333509,1.224536362,13.89954094,1.127105362,0.231975951,0.1738591107,0.4856623424,2.784332691,2.835288188,3
0.3806995875,0.442905597,1.007389626,0.4366855567,0.5436587681,0.007834341924,0.006176489907,1.181308601,1.151689867,20.74207965,1.324931016,16.34436432,1.204176622,0.1088979983,0.2299627285,0.1833279551,2.146715854,3.011921893,3
0.5195767922,0.511348108,0.6630818823,0.5564731184,0.9895680435,0.006402549895,0.005310083887,1.0925363,0.9759655098,14.20947938,1.187091283,13.10347912,1.069332757,0.2212029091,0.3275965669,0.3612796267,1.479764685,3.325918265,3
0.7341068663,0.5082157467,0.6213020244,1.268256884,3.146152597,0.03423992353,0.03701770988,1.004233362,0.9728659478,10.02035874,1.147855921,14.28416139,1.165630053,0.3179364149,0.1271151953,0.47790968,2.174402279,2.435643162,3
0.3823477956,0.4964701511,0.7434933654,0.4544665865,0.6961083586,0.01623426902,0.01712825555,1.188846281,1.022012792,21.24473011,1.320497238,13.77653074,1.097033898,0.2922161367,0.2991296831,0.3545823444,2.382931606,3.256241922,3
0.4480568429,0.6085080279,0.9164518464,0.4380046987,1.163750091,0.01366760523,0.01283409356,1.127694963,1.035022997,16.65922331,1.224435584,11.54766638,1.126653691,0.2304265118,0.2688543553,0.3191465005,1.659506979,1.558078676,3
0.5114306254,0.4873354882,0.7459275372,0.6912461269,1.923405456,0.02737520508,0.03112555878,1.10604937,1.042092474,14.73917675,1.202609961,14.9397643,1.185775301,0.1899361929,0.2206415272,0.3690582219,1.460997018,2.501307443,3
0.4512692761,0.5697743399,4.149720662,1.770525123,0.2433541395,0.04576169467,0.05241807215,1.165694688,1.505933764,18.9438933,1.36212301,14.9082355,1.376901707,0.2132669552,0.1534170609,0.1732994313,1.228018531,1.05143143,3
0.4468174696,0.4148233439,0.4248701449,0.4032047551,0.9691272487,0.004067408343,0.001855331801,1.11806756,0.8730203203,16.19850827,1.189427081,15.81392312,1.059648187,0.3044028808,0.342752987,0.4789418049,1.826595721,4.939589919,3
0.3149376396,0.3814314722,2.19197893,0.2852156869,0.2768444981,0.02229644897,0.02241129304,1.208123914,1.425155113,23.10483016,1.252093258,20.53288624,1.369486025,0.2454779318,0.3471863617,0.3571108827,4.006634755,2.889282624,3
0.5213941122,0.6720133618,1.082666689,0.6546638158,0.9747198153,0.03626028592,0.03942624744,1.102357254,1.066626831,15.36147313,1.284302132,10.82144776,1.135099482,0.1889144019,0.187242585,0.4987667314,1.166140378,1.288691627,3
0.5366961683,0.5262536212,1.237466385,0.5802585294,0.491967617,0.01289409463,0.01126022935,1.090555578,1.16506856,13.919434,1.19638862,13.93187854,1.198893177,0.1916862709,0.2694276582,0.4791255466,1.400745297,1.7086443,3
0.6324020809,0.6834156171,1.427534897,1.344693874,0.4263575763,0.007723527363,0.00672132765,1.055994572,1.119267266,12.26123178,1.205754571,9.729340309,1.051783236,0.116376882,0.3455526268,0.3225419032,1.5814256,1.92129543,3
0.4254904145,0.5363968554,1.304749658,0.4794394419,0.3561610058,0.01592631062,0.01556630472,1.151978223,1.156969698,18.91325841,1.328120464,12.58547408,1.084933362,0.1466488537,0.2672638278,0.4058955576,1.435818211,2.75337889,3
0.4822376408,0.6723298758,1.006745025,0.3974678918,0.9089397445,0.02942595192,0.03228291097,1.094183194,1.030630601,14.76435987,1.156650546,10.35936307,1.092688514,0.3437366828,0.2312942732,0.4939256482,1.755985648,1.617754096,3
0.4478233612,0.56243225,1.863093851,0.4322209538,0.2846647999,0.03658493505,0.04047475541,1.137038284,1.245862097,17.39192617,1.247450873,12.14658534,1.096048645,0.2177170309,0.2345607701,0.5292115952,1.664633479,2.287863165,3
0.406589176,0.4323599001,0.5178564077,0.3930293534,1.150043741,0.01030563676,0.009214006296,1.146727028,0.9353951143,18.27828456,1.23914697,15.50294586,1.094952199,0.2762974554,0.2831329862,0.4204638778,2.07352051,4.233645828,3
0.4898296362,0.4639121161,0.9745044446,0.5502641614,0.4926778169,0.02694510651,0.02978519152,1.107022899,1.110555375,15.36824657,1.215613932,14.85708835,1.130334485,0.2255773621,0.281548179,0.4352755963,1.47120947,3.333157985,3
0.3284123132,0.4431194726,0.6685398735,0.2775320871,3.038920043,0.00379211352,0.00186607459,1.197355729,1.048714589,22.07055166,1.224905379,16.7759059,1.205650477,0.2439542275,0.1132653429,0.2378249212,3.921480362,3.222386039,3
0.419413483,0.4853597806,1.116883466,0.4318097576,0.3685632716,0.02229053957,0.02509205363,1.147299268,1.131181811,18.18284113,1.246881315,13.73907602,1.07032459,0.1641596587,0.3161340018,0.4128269181,1.94971853,3.672441606,3
0.483778255,0.3045984338,0.5023928464,0.4870927651,0.4538995844,0.05053935567,0.05618693404,1.113665609,1.003888324,16.19309768,1.258972444,22.78467154,1.173736493,0.1420029896,0.2944213108,0.5525003434,1.356063664,6.435635553,3
0.4485435983,0.8101327121,1.418715116,0.4909214407,1.06642507,0.007722519041,0.007763827098,1.13715411,1.095583486,16.73035413,1.210154874,8.651832516,1.090484767,0.2223925375,0.2401687456,0.2711740008,1.803504835,1.619229434,3
0.5388392829,0.5291741434,1.266084975,0.493765577,0.5370649213,0.005404838065,0.002497117592,1.078081849,1.184388001,13.28985387,1.165727247,14.43707861,1.207982337,0.3498655347,0.2484698521,0.6478799202,1.496490778,1.857227586,3
0.5968087622,0.6266602564,0.8713971884,1.069350572,2.103331796,0.003206982339,0.00070650344,1.077063613,1.029476736,13.28020882,1.241475085,11.47688253,1.1312362,0.108407736,0.2637049042,0.5913818529,1.452930816,1.479519043,3
0.5176962005,0.5270718659,1.236732809,0.5912744334,0.8475800254,0.03345676291,0.03832026825,1.100025535,1.185147457,14.26100365,1.181007681,15.25403268,1.270258261,0.2466399442,0.1958383003,0.1973674231,1.516968957,1.406040383,3
0.4417678689,0.6920580748,1.224462196,0.4329906163,4.000268139,0.01238351944,0.01208078346,1.144375464,1.117378857,17.02472388,1.219317797,11.89698148,1.258561367,0.2910234693,0.2919819517,0.2913698991,1.818951668,1.091965114,3
0.4122127758,0.5795098788,0.8128434111,0.534448255,2.91871718,0.002645219912,0.0007743246815,1.162593334,1.024275286,19.31824911,1.326680842,11.96434906,1.113116757,0.1646433726,0.1933161047,0.2392247456,1.582721341,1.92045636,3
0.4588346029,0.4757622675,1.950266452,0.4505255655,0.3618962971,0.01361935078,0.01292902437,1.123803815,1.342899439,15.97522791,1.21591516,17.37878446,1.325773706,0.2955654975,0.2282532103,0.2911737591,1.578162172,1.806892017,3
0.6157765174,0.5187626916,1.158233356,0.9331765649,0.7547524839,0.01032729906,0.009461366648,1.059616936,1.164460808,11.82330171,1.151344879,15.07633458,1.265786282,0.2586204117,0.2093425509,0.1570679275,1.545173436,1.388942459,3
0.6986427248,0.694005712,1.113740966,1.386322889,0.9437486502,0.007229554261,0.0052318085,1.020514884,1.056675552,10.4820765,1.150737843,10.0504644,1.105188553,0.2977102135,0.174935451,0.33845286,1.966827052,1.43535062,3
0.4463395151,0.5683163709,1.639527747,0.4887345098,0.4622083067,0.01226749767,0.01151738134,1.131614796,1.233478251,16.583529,1.229041884,13.14254765,1.208868526,0.3110320757,0.2030366814,0.2485080184,1.612410302,1.213516189,3
0.4953981102,0.7483758312,0.9661639458,0.5885271452,1.777556433,0.0146336355,0.01500551415,1.114218769,0.9923814289,15.66302019,1.234322914,9.094197756,1.072731509,0.1644401904,0.2694298136,0.3255819589,1.412763151,1.625462897,3
0.3877183085,0.5951560996,1.112742769,0.5392721815,0.6714955708,0.01050082522,0.009404898872,1.183048935,1.098530828,21.715739,1.413625016,11.61333297,1.116799849,0.1870650053,0.2023002834,0.1687507021,1.611441001,1.714403888,3
0.3914205286,0.5966012205,0.8010214493,0.5180969872,1.605672463,0.01128985811,0.01021030048,1.17741069,1.003678933,21.48462418,1.4220426,11.45385789,1.09447227,0.2938558316,0.2428307802,0.1903066429,1.450169768,1.94904593,3
0.4435103154,0.5469156295,1.772977591,0.7149466281,0.4404285,0.01579719805,0.01573182226,1.159013455,1.275027376,18.22723789,1.307867834,14.8072715,1.323377457,0.1876538259,0.264088377,0.2364235418,1.414195005,0.8683338561,3
