   1.8402786e-05   1.8213867e-05   2.4352612e-05   1.5075338e-05   5.7736977e-05   2.6715345e-05   3.0284711e-05   4.6692033e-05   2.8217166e-05   1.1651669e-05   0.0000000e+00   2.8934756e-05   4.0783282e-05   1.2918529e-05   1.7672008e-04   1.4678742e-05   2.5370545e-05   8.4730504e-06   1.2498979e-05   2.9046888e-05
   3.0334591e-05   3.4884482e-05   4.0018429e-05   3.4480731e-05   3.2026496e-05   5.1587665e-05   5.6718961e-05   2.2781764e-05   5.3816854e-05   3.5870743e-05   2.8934756e-05   0.0000000e+00   1.6177816e-05   3.9260037e-05   1.5049676e-04   2.6032059e-05   5.2617043e-05   2.7466007e-05   3.8937565e-05   5.6710020e-05
   4.1847168e-05   4.7131680e-05   5.2370157e-05   4.7980824e-05   2.8399433e-05   6.4607146e-05   6.9714883e-05   1.9558892e-05   6.6835666e-05   4.8011491e-05   4.0783282e-05   1.6177816e-05   0.0000000e+00   5.2038722e-05   1.3945939e-04   3.7926417e-05   6.5077745e-05   4.0245576e-05   5.1407210e-05   6.9135271e-05
   2.4170563e-05   2.1286993e-05   2.5593154e-05   1.5030036e-05   6.7814306e-05   1.9365317e-05   2.1028190e-05   5.7691069e-05   1.9928037e-05   1.0829224e-05   1.2918529e-05   3.9260037e-05   5.2038722e-05   0.0000000e+00   1.8650320e-04   2.2596000e-05   1.6787268e-05   1.6349088e-05   9.2197501e-06   1.9129246e-05
   1.7734660e-04   1.8265214e-04   1.8713298e-04   1.8137535e-04   1.2759171e-04   2.0052325e-04   2.0551002e-04   1.4197523e-04   2.0275488e-04   1.8041125e-04   1.7672008e-04   1.5049676e-04   1.3945939e-04   1.8650320e-04   0.0000000e+00   1.7450806e-04   2.0118275e-04   1.7472828e-04   1.8782282e-04   2.0475064e-04
   8.6278654e-06   1.1903659e-05   1.6839997e-05   1.5124192e-05   5.1071046e-05   2.8119018e-05   3.4201495e-05   4.0016131e-05   3.0617173e-05   2.1751762e-05   1.4678742e-05   2.6032059e-05   3.7926417e-05   2.2596000e-05   1.7450806e-04   0.0000000e+00   3.0149147e-05   1.1940068e-05   1.7600690e-05   3.4997331e-05
   2.9541271e-05   2.4661964e-05   2.4740645e-05   2.2236908e-05   7.9553483e-05   8.0682977e-06   6.4203451e-06   6.8584294e-05   6.5236099e-06   2.3121194e-05   2.5370545e-05   5.2617043e-05   6.5077745e-05   1.6787268e-05   2.0118275e-04   3.0149147e-05   0.0000000e+00   2.7056794e-05   1.4112170e-05   5.7469388e-06
   1.5333447e-05   1.5959426e-05   2.1445902e-05   1.0444203e-05   5.3768470e-05   2.6849236e-05   3.1301170e-05   4.5020700e-05   2.8803644e-05   1.2614664e-05   8.4730504e-06   2.7466007e-05   4.0245576e-05   1.6349088e-05   1.7472828e-04   1.1940068e-05   2.7056794e-05   0.0000000e+00   1.4311233e-05   3.1133373e-05
   1.8781676e-05   1.5308888e-05   1.9177645e-05   1.2202908e-05   6.6480047e-05   1.5137599e-05   1.8722495e-05   5.5631700e-05   1.6460502e-05   1.4033477e-05   1.2498979e-05   3.8937565e-05   5.1407210e-05   9.2197501e-06   1.8782282e-04   1.7600690e-05   1.4112170e-05   1.4311233e-05   0.0000000e+00   1.8371948e-05
   3.4175764e-05   2.9216849e-05   2.9835942e-05   2.6344157e-05   8.4007669e-05   1.1941061e-05   6.3140962e-06   7.3183621e-05   9.4715607e-06   2.5636164e-05   2.9046888e-05   5.6710020e-05   6.9135271e-05   1.9129246e-05   2.0475064e-04   3.4997331e-05   5.7469388e-06   3.1133373e-05   1.8371948e-05   0.0000000e+00
